bronze_row_id,order_number,order_date,expected_receiving_date,shipping_date,order_status,customer_id,customer_company,customer_contact,employee_id,employee_name,office_id,office_city,product_number,product_name,product_category,source_product_category_code,unit_price,quantity,source_file,ingested_at_utc
1748,10287,2004-08-30,2004-09-06,2004-09-01,Shipped,314,Petit Auto,Catherine  Dewey,1088,William Patterson,4,Paris,S18_4721,1957 Corvette Convertible,Classic Cars,34,119.04,17,orderdetails.csv,2026-09-22T00:00:00Z
1749,10287,2004-08-30,2004-09-06,2004-09-01,Shipped,314,Petit Auto,Catherine  Dewey,1088,William Patterson,4,Paris,S24_2972,1982 Lamborghini Diablo,Classic Cars,36,31.34,6,orderdetails.csv,2026-09-22T00:00:00Z
1750,10287,2004-08-30,2004-09-06,2004-09-01,Shipped,314,Petit Auto,Catherine  Dewey,1088,William Patterson,4,Paris,S24_3371,1971 Alpine Renault 1600s,Classic Cars,20,58.17,11,orderdetails.csv,2026-09-22T00:00:00Z
1751,10287,2004-08-30,2004-09-06,2004-09-01,Shipped,314,Petit Auto,Catherine  Dewey,1088,William Patterson,4,Paris,S24_3856,1956 Porsche 356A Coupe,Classic Cars,36,137.62,7,orderdetails.csv,2026-09-22T00:00:00Z
1752,10287,2004-08-30,2004-09-06,2004-09-01,Shipped,314,Petit Auto,Catherine  Dewey,1088,William Patterson,4,Paris,S24_4620,1961 Chevrolet Impala,Classic Cars,40,79.22,16,orderdetails.csv,2026-09-22T00:00:00Z
1753,10288,2004-09-01,2004-09-11,2004-09-05,Shipped,319,Mini Classics,Steve Frick,1102,Gerard Bondur,5,Tokyo,S18_1589,1965 Aston Martin DB5,Classic Cars,20,120.71,14,orderdetails.csv,2026-09-22T00:00:00Z
1754,10288,2004-09-01,2004-09-11,2004-09-05,Shipped,319,Mini Classics,Steve Frick,1102,Gerard Bondur,5,Tokyo,S18_1749,1917 Grand Touring Sedan,Vintage Cars,32,168.3,5,orderdetails.csv,2026-09-22T00:00:00Z
1755,10288,2004-09-01,2004-09-11,2004-09-05,Shipped,319,Mini Classics,Steve Frick,1102,Gerard Bondur,5,Tokyo,S18_2248,1911 Ford Town Car,Vintage Cars,28,50.25,4,orderdetails.csv,2026-09-22T00:00:00Z
1756,10288,2004-09-01,2004-09-11,2004-09-05,Shipped,319,Mini Classics,Steve Frick,1102,Gerard Bondur,5,Tokyo,S18_2325,1932 Model A Ford J-Coupe,Vintage Cars,31,102.98,2,orderdetails.csv,2026-09-22T00:00:00Z
1757,10288,2004-09-01,2004-09-11,2004-09-05,Shipped,319,Mini Classics,Steve Frick,1102,Gerard Bondur,5,Tokyo,S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,35,90.19,6,orderdetails.csv,2026-09-22T00:00:00Z
1758,10288,2004-09-01,2004-09-11,2004-09-05,Shipped,319,Mini Classics,Steve Frick,1102,Gerard Bondur,5,Tokyo,S18_4933,1957 Ford Thunderbird,Classic Cars,23,57.02,7,orderdetails.csv,2026-09-22T00:00:00Z
1759,10288,2004-09-01,2004-09-11,2004-09-05,Shipped,319,Mini Classics,Steve Frick,1102,Gerard Bondur,5,Tokyo,S24_1046,1970 Chevy Chevelle SS 454,Classic Cars,36,66.88,11,orderdetails.csv,2026-09-22T00:00:00Z
1760,10288,2004-09-01,2004-09-11,2004-09-05,Shipped,319,Mini Classics,Steve Frick,1102,Gerard Bondur,5,Tokyo,S24_1628,1966 Shelby Cobra 427 S/C,Classic Cars,50,49.3,13,orderdetails.csv,2026-09-22T00:00:00Z
1761,10288,2004-09-01,2004-09-11,2004-09-05,Shipped,319,Mini Classics,Steve Frick,1102,Gerard Bondur,5,Tokyo,S24_1937,1939 Chevrolet Deluxe Coupe,Vintage Cars,29,32.19,1,orderdetails.csv,2026-09-22T00:00:00Z
1762,10288,2004-09-01,2004-09-11,2004-09-05,Shipped,319,Mini Classics,Steve Frick,1102,Gerard Bondur,5,Tokyo,S24_2766,1949 Jaguar XK 120,Classic Cars,35,81.78,9,orderdetails.csv,2026-09-22T00:00:00Z
1763,10288,2004-09-01,2004-09-11,2004-09-05,Shipped,319,Mini Classics,Steve Frick,1102,Gerard Bondur,5,Tokyo,S24_2887,1952 Citroen-15CV,Classic Cars,48,109.22,8,orderdetails.csv,2026-09-22T00:00:00Z
1764,10288,2004-09-01,2004-09-11,2004-09-05,Shipped,319,Mini Classics,Steve Frick,1102,Gerard Bondur,5,Tokyo,S24_3191,1969 Chevrolet Camaro Z28,Classic Cars,34,76.19,10,orderdetails.csv,2026-09-22T00:00:00Z
1765,10288,2004-09-01,2004-09-11,2004-09-05,Shipped,319,Mini Classics,Steve Frick,1102,Gerard Bondur,5,Tokyo,S24_3432,2002 Chevy Corvette,Classic Cars,41,101.73,12,orderdetails.csv,2026-09-22T00:00:00Z
1766,10288,2004-09-01,2004-09-11,2004-09-05,Shipped,319,Mini Classics,Steve Frick,1102,Gerard Bondur,5,Tokyo,S24_3969,1936 Mercedes Benz 500k Roadster,Vintage Cars,33,37.75,3,orderdetails.csv,2026-09-22T00:00:00Z
1767,10289,2004-09-03,2004-09-13,2004-09-04,Shipped,320,Mini Creations Ltd.,Wing Huang,1143,Anthony Bow,6,Sydney,S18_1342,1937 Lincoln Berline,Vintage Cars,38,92.47,2,orderdetails.csv,2026-09-22T00:00:00Z
1768,10289,2004-09-03,2004-09-13,2004-09-04,Shipped,320,Mini Creations Ltd.,Wing Huang,1143,Anthony Bow,6,Sydney,S18_1367,1936 Mercedes-Benz 500K Special Roadster,Vintage Cars,24,44.75,1,orderdetails.csv,2026-09-22T00:00:00Z
1769,10289,2004-09-03,2004-09-13,2004-09-04,Shipped,320,Mini Creations Ltd.,Wing Huang,1143,Anthony Bow,6,Sydney,S18_2795,1928 Mercedes-Benz SSK,Vintage Cars,43,141.75,3,orderdetails.csv,2026-09-22T00:00:00Z
1770,10289,2004-09-03,2004-09-13,2004-09-04,Shipped,320,Mini Creations Ltd.,Wing Huang,1143,Anthony Bow,6,Sydney,S24_2022,1938 Cadillac V-16 Presidential Limousine,Vintage Cars,45,41.22,4,orderdetails.csv,2026-09-22T00:00:00Z
1771,10290,2004-09-07,2004-09-15,2004-09-13,Shipped,321,Corporate Gift Ideas Co.,Julie Brown,1165,Leslie Jennings,7,London,S18_3320,1917 Maxwell Touring Car,Vintage Cars,26,80.36,2,orderdetails.csv,2026-09-22T00:00:00Z
1772,10290,2004-09-07,2004-09-15,2004-09-13,Shipped,321,Corporate Gift Ideas Co.,Julie Brown,1165,Leslie Jennings,7,London,S24_4258,1936 Chrysler Airflow,Vintage Cars,45,83.76,1,orderdetails.csv,2026-09-22T00:00:00Z
1773,10291,2004-09-08,2004-09-17,2004-09-14,Shipped,323,Down Under Souveniers,Mike Graham,1166,Leslie Thompson,1,San Francisco,S10_1949,1952 Alpine Renault 1300,Classic Cars,37,210.01,11,orderdetails.csv,2026-09-22T00:00:00Z
1774,10291,2004-09-08,2004-09-17,2004-09-14,Shipped,323,Down Under Souveniers,Mike Graham,1166,Leslie Thompson,1,San Francisco,S10_4962,1962 LanciaA Delta 16V,Classic Cars,30,141.83,4,orderdetails.csv,2026-09-22T00:00:00Z
1775,10291,2004-09-08,2004-09-17,2004-09-14,Shipped,323,Down Under Souveniers,Mike Graham,1166,Leslie Thompson,1,San Francisco,S12_1666,1958 Setra Bus,Trucks and Buses,41,123,8,orderdetails.csv,2026-09-22T00:00:00Z
1776,10291,2004-09-08,2004-09-17,2004-09-14,Shipped,323,Down Under Souveniers,Mike Graham,1166,Leslie Thompson,1,San Francisco,S18_1097,1940 Ford Pickup Truck,Trucks and Buses,41,96.84,10,orderdetails.csv,2026-09-22T00:00:00Z
1777,10291,2004-09-08,2004-09-17,2004-09-14,Shipped,323,Down Under Souveniers,Mike Graham,1166,Leslie Thompson,1,San Francisco,S18_2432,1926 Ford Fire Engine,Trucks and Buses,26,52.26,2,orderdetails.csv,2026-09-22T00:00:00Z
1778,10291,2004-09-08,2004-09-17,2004-09-14,Shipped,323,Down Under Souveniers,Mike Graham,1166,Leslie Thompson,1,San Francisco,S18_2949,1913 Ford Model T Speedster,Vintage Cars,47,99.28,12,orderdetails.csv,2026-09-22T00:00:00Z
1779,10291,2004-09-08,2004-09-17,2004-09-14,Shipped,323,Down Under Souveniers,Mike Graham,1166,Leslie Thompson,1,San Francisco,S18_2957,1934 Ford V8 Coupe,Vintage Cars,37,56.21,14,orderdetails.csv,2026-09-22T00:00:00Z
1780,10291,2004-09-08,2004-09-17,2004-09-14,Shipped,323,Down Under Souveniers,Mike Graham,1166,Leslie Thompson,1,San Francisco,S18_3136,18th Century Vintage Horse Carriage,Vintage Cars,23,93.2,13,orderdetails.csv,2026-09-22T00:00:00Z
1781,10291,2004-09-08,2004-09-17,2004-09-14,Shipped,323,Down Under Souveniers,Mike Graham,1166,Leslie Thompson,1,San Francisco,S18_4600,1940s Ford truck,Trucks and Buses,48,96.86,5,orderdetails.csv,2026-09-22T00:00:00Z
1782,10291,2004-09-08,2004-09-17,2004-09-14,Shipped,323,Down Under Souveniers,Mike Graham,1166,Leslie Thompson,1,San Francisco,S18_4668,1939 Cadillac Limousine,Vintage Cars,29,45.28,9,orderdetails.csv,2026-09-22T00:00:00Z
1783,10291,2004-09-08,2004-09-17,2004-09-14,Shipped,323,Down Under Souveniers,Mike Graham,1166,Leslie Thompson,1,San Francisco,S24_2300,1962 Volkswagen Microbus,Trucks and Buses,48,109.9,1,orderdetails.csv,2026-09-22T00:00:00Z
1784,10291,2004-09-08,2004-09-17,2004-09-14,Shipped,323,Down Under Souveniers,Mike Graham,1166,Leslie Thompson,1,San Francisco,S32_1268,1980�s GM Manhattan Express,Trucks and Buses,26,82.83,3,orderdetails.csv,2026-09-22T00:00:00Z
1785,10291,2004-09-08,2004-09-17,2004-09-14,Shipped,323,Down Under Souveniers,Mike Graham,1166,Leslie Thompson,1,San Francisco,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,Trucks and Buses,32,53,7,orderdetails.csv,2026-09-22T00:00:00Z
1786,10291,2004-09-08,2004-09-17,2004-09-14,Shipped,323,Down Under Souveniers,Mike Graham,1166,Leslie Thompson,1,San Francisco,S700_2824,1982 Camaro Z28,Classic Cars,28,86.99,6,orderdetails.csv,2026-09-22T00:00:00Z
1787,10292,2004-09-08,2004-09-18,2004-09-11,Shipped,324,Stylish Desk Decors Co.,Ann  Brown,1188,Julie Firrelli,2,Boston,S12_4473,1957 Chevy Pickup,Trucks and Buses,21,94.8,8,orderdetails.csv,2026-09-22T00:00:00Z
1788,10292,2004-09-08,2004-09-18,2004-09-11,Shipped,324,Stylish Desk Decors Co.,Ann  Brown,1188,Julie Firrelli,2,Boston,S18_2238,1998 Chrysler Plymouth Prowler,Classic Cars,26,140.81,7,orderdetails.csv,2026-09-22T00:00:00Z
1789,10292,2004-09-08,2004-09-18,2004-09-11,Shipped,324,Stylish Desk Decors Co.,Ann  Brown,1188,Julie Firrelli,2,Boston,S18_2319,1964 Mercedes Tour Bus,Trucks and Buses,41,103.09,11,orderdetails.csv,2026-09-22T00:00:00Z
1790,10292,2004-09-08,2004-09-18,2004-09-11,Shipped,324,Stylish Desk Decors Co.,Ann  Brown,1188,Julie Firrelli,2,Boston,S18_3232,1992 Ferrari 360 Spider red,Classic Cars,21,147.33,12,orderdetails.csv,2026-09-22T00:00:00Z
1791,10292,2004-09-08,2004-09-18,2004-09-11,Shipped,324,Stylish Desk Decors Co.,Ann  Brown,1188,Julie Firrelli,2,Boston,S18_4027,1970 Triumph Spitfire,Classic Cars,44,114.9,2,orderdetails.csv,2026-09-22T00:00:00Z
1792,10292,2004-09-08,2004-09-18,2004-09-11,Shipped,324,Stylish Desk Decors Co.,Ann  Brown,1188,Julie Firrelli,2,Boston,S24_1444,1970 Dodge Coronet,Classic Cars,40,48.55,5,orderdetails.csv,2026-09-22T00:00:00Z
1793,10292,2004-09-08,2004-09-18,2004-09-11,Shipped,324,Stylish Desk Decors Co.,Ann  Brown,1188,Julie Firrelli,2,Boston,S24_2840,1958 Chevy Corvette Limited Edition,Classic Cars,39,34.3,9,orderdetails.csv,2026-09-22T00:00:00Z
1794,10292,2004-09-08,2004-09-18,2004-09-11,Shipped,324,Stylish Desk Decors Co.,Ann  Brown,1188,Julie Firrelli,2,Boston,S24_4048,1992 Porsche Cayenne Turbo Silver,Classic Cars,27,113.55,4,orderdetails.csv,2026-09-22T00:00:00Z
1795,10292,2004-09-08,2004-09-18,2004-09-11,Shipped,324,Stylish Desk Decors Co.,Ann  Brown,1188,Julie Firrelli,2,Boston,S32_2509,1954 Greyhound Scenicruiser,Trucks and Buses,50,54.11,10,orderdetails.csv,2026-09-22T00:00:00Z
1796,10292,2004-09-08,2004-09-18,2004-09-11,Shipped,324,Stylish Desk Decors Co.,Ann  Brown,1188,Julie Firrelli,2,Boston,S32_3207,1950's Chicago Surface Lines Streetcar,Trains,31,59.65,3,orderdetails.csv,2026-09-22T00:00:00Z
1797,10292,2004-09-08,2004-09-18,2004-09-11,Shipped,324,Stylish Desk Decors Co.,Ann  Brown,1188,Julie Firrelli,2,Boston,S50_1392,Diamond T620 Semi-Skirted Tanker,Trucks and Buses,41,113.44,6,orderdetails.csv,2026-09-22T00:00:00Z
1798,10292,2004-09-08,2004-09-18,2004-09-11,Shipped,324,Stylish Desk Decors Co.,Ann  Brown,1188,Julie Firrelli,2,Boston,S50_1514,1962 City of Detroit Streetcar,Trains,35,49.79,1,orderdetails.csv,2026-09-22T00:00:00Z
1799,10293,2004-09-09,2004-09-18,2004-09-14,Shipped,328,Tekni Collectables Inc.,William Brown,1216,Steve Patterson,3,NYC,S12_1108,2001 Ferrari Enzo,Classic Cars,46,187.02,8,orderdetails.csv,2026-09-22T00:00:00Z
1800,10293,2004-09-09,2004-09-18,2004-09-14,Shipped,328,Tekni Collectables Inc.,William Brown,1216,Steve Patterson,3,NYC,S12_3148,1969 Corvair Monza,Classic Cars,24,129.93,9,orderdetails.csv,2026-09-22T00:00:00Z
1801,10293,2004-09-09,2004-09-18,2004-09-14,Shipped,328,Tekni Collectables Inc.,William Brown,1216,Steve Patterson,3,NYC,S12_3891,1969 Ford Falcon,Classic Cars,45,171.29,7,orderdetails.csv,2026-09-22T00:00:00Z
1802,10293,2004-09-09,2004-09-18,2004-09-14,Shipped,328,Tekni Collectables Inc.,William Brown,1216,Steve Patterson,3,NYC,S18_3140,1903 Ford Model A,Vintage Cars,24,110.64,4,orderdetails.csv,2026-09-22T00:00:00Z
1803,10293,2004-09-09,2004-09-18,2004-09-14,Shipped,328,Tekni Collectables Inc.,William Brown,1216,Steve Patterson,3,NYC,S18_3259,Collectable Wooden Train,Trains,22,91.76,6,orderdetails.csv,2026-09-22T00:00:00Z
1804,10293,2004-09-09,2004-09-18,2004-09-14,Shipped,328,Tekni Collectables Inc.,William Brown,1216,Steve Patterson,3,NYC,S18_4522,1904 Buick Runabout,Vintage Cars,49,72.85,3,orderdetails.csv,2026-09-22T00:00:00Z
1805,10293,2004-09-09,2004-09-18,2004-09-14,Shipped,328,Tekni Collectables Inc.,William Brown,1216,Steve Patterson,3,NYC,S24_2011,18th century schooner,Ships,21,111.83,2,orderdetails.csv,2026-09-22T00:00:00Z
1806,10293,2004-09-09,2004-09-18,2004-09-14,Shipped,328,Tekni Collectables Inc.,William Brown,1216,Steve Patterson,3,NYC,S700_1938,The Mayflower,Ships,29,77.95,5,orderdetails.csv,2026-09-22T00:00:00Z
1807,10293,2004-09-09,2004-09-18,2004-09-14,Shipped,328,Tekni Collectables Inc.,William Brown,1216,Steve Patterson,3,NYC,S72_3212,Pont Yacht,Ships,32,51.32,1,orderdetails.csv,2026-09-22T00:00:00Z
1808,10294,2004-09-10,2004-09-17,2004-09-14,Shipped,333,Australian Gift Network Co,Ben Calaghan,1286,Foon Yue Tseng,4,Paris,S700_3962,The Queen Mary,Ships,45,98.32,1,orderdetails.csv,2026-09-22T00:00:00Z
1809,10295,2004-09-10,2004-09-17,2004-09-14,Shipped,334,Suominen Souveniers,Kalle Suominen,1323,George Vanauf,5,Tokyo,S10_4757,1972 Alfa Romeo GTA,Classic Cars,24,136,1,orderdetails.csv,2026-09-22T00:00:00Z
1810,10295,2004-09-10,2004-09-17,2004-09-14,Shipped,334,Suominen Souveniers,Kalle Suominen,1323,George Vanauf,5,Tokyo,S24_3151,1912 Ford Model T Delivery Wagon,Vintage Cars,46,84.08,3,orderdetails.csv,2026-09-22T00:00:00Z
1811,10295,2004-09-10,2004-09-17,2004-09-14,Shipped,334,Suominen Souveniers,Kalle Suominen,1323,George Vanauf,5,Tokyo,S700_1138,The Schooner Bluenose,Ships,26,62,4,orderdetails.csv,2026-09-22T00:00:00Z
1812,10295,2004-09-10,2004-09-17,2004-09-14,Shipped,334,Suominen Souveniers,Kalle Suominen,1323,George Vanauf,5,Tokyo,S700_2610,The USS Constitution Ship,Ships,44,71.56,2,orderdetails.csv,2026-09-22T00:00:00Z
1813,10295,2004-09-10,2004-09-17,2004-09-14,Shipped,334,Suominen Souveniers,Kalle Suominen,1323,George Vanauf,5,Tokyo,S700_3505,The Titanic,Ships,34,93.16,5,orderdetails.csv,2026-09-22T00:00:00Z
1814,10296,2004-09-15,2004-09-22,2004-09-16,Shipped,335,Cramer Spezialit�ten,Philip  Cramer,1337,Loui Bondur,6,Sydney,S18_1662,1980s Black Hawk Helicopter,Planes,36,146.65,7,orderdetails.csv,2026-09-22T00:00:00Z
1815,10296,2004-09-15,2004-09-22,2004-09-16,Shipped,335,Cramer Spezialit�ten,Philip  Cramer,1337,Loui Bondur,6,Sydney,S18_3029,1999 Yamaha Speed Boat,Ships,21,69.68,13,orderdetails.csv,2026-09-22T00:00:00Z
1816,10296,2004-09-15,2004-09-22,2004-09-16,Shipped,335,Cramer Spezialit�ten,Philip  Cramer,1337,Loui Bondur,6,Sydney,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,22,105.87,12,orderdetails.csv,2026-09-22T00:00:00Z
1817,10296,2004-09-15,2004-09-22,2004-09-16,Shipped,335,Cramer Spezialit�ten,Philip  Cramer,1337,Loui Bondur,6,Sydney,S24_2841,1900s Vintage Bi-Plane,Planes,21,60.97,8,orderdetails.csv,2026-09-22T00:00:00Z
1818,10296,2004-09-15,2004-09-22,2004-09-16,Shipped,335,Cramer Spezialit�ten,Philip  Cramer,1337,Loui Bondur,6,Sydney,S24_3420,1937 Horch 930V Limousine,Vintage Cars,31,63.78,9,orderdetails.csv,2026-09-22T00:00:00Z
1819,10296,2004-09-15,2004-09-22,2004-09-16,Shipped,335,Cramer Spezialit�ten,Philip  Cramer,1337,Loui Bondur,6,Sydney,S24_3816,1940 Ford Delivery Sedan,Vintage Cars,22,83.02,14,orderdetails.csv,2026-09-22T00:00:00Z
1820,10296,2004-09-15,2004-09-22,2004-09-16,Shipped,335,Cramer Spezialit�ten,Philip  Cramer,1337,Loui Bondur,6,Sydney,S24_3949,Corsair F4U ( Bird Cage),Planes,32,63.46,6,orderdetails.csv,2026-09-22T00:00:00Z
1821,10296,2004-09-15,2004-09-22,2004-09-16,Shipped,335,Cramer Spezialit�ten,Philip  Cramer,1337,Loui Bondur,6,Sydney,S50_1341,1930 Buick Marquette Phaeton,Vintage Cars,26,41.02,1,orderdetails.csv,2026-09-22T00:00:00Z
1822,10296,2004-09-15,2004-09-22,2004-09-16,Shipped,335,Cramer Spezialit�ten,Philip  Cramer,1337,Loui Bondur,6,Sydney,S700_1691,American Airlines: B767-300,Planes,42,75.81,2,orderdetails.csv,2026-09-22T00:00:00Z
1823,10296,2004-09-15,2004-09-22,2004-09-16,Shipped,335,Cramer Spezialit�ten,Philip  Cramer,1337,Loui Bondur,6,Sydney,S700_2047,HMS Bounty,Ships,34,89.61,11,orderdetails.csv,2026-09-22T00:00:00Z
1824,10296,2004-09-15,2004-09-22,2004-09-16,Shipped,335,Cramer Spezialit�ten,Philip  Cramer,1337,Loui Bondur,6,Sydney,S700_2466,America West Airlines B757-200,Planes,24,96.73,4,orderdetails.csv,2026-09-22T00:00:00Z
1825,10296,2004-09-15,2004-09-22,2004-09-16,Shipped,335,Cramer Spezialit�ten,Philip  Cramer,1337,Loui Bondur,6,Sydney,S700_3167,F/A 18 Hornet 1/72,Planes,22,74.4,3,orderdetails.csv,2026-09-22T00:00:00Z
1826,10296,2004-09-15,2004-09-22,2004-09-16,Shipped,335,Cramer Spezialit�ten,Philip  Cramer,1337,Loui Bondur,6,Sydney,S700_4002,American Airlines: MD-11S,Planes,47,61.44,5,orderdetails.csv,2026-09-22T00:00:00Z
1827,10296,2004-09-15,2004-09-22,2004-09-16,Shipped,335,Cramer Spezialit�ten,Philip  Cramer,1337,Loui Bondur,6,Sydney,S72_1253,Boeing X-32A JSF,Planes,21,46.68,10,orderdetails.csv,2026-09-22T00:00:00Z
1828,10297,2004-09-16,2004-09-22,2004-09-21,Shipped,339,Classic Gift Ideas,Francisca Cervantes,1370,Gerard Hernandez,7,London,S18_2581,P-51-D Mustang,Planes,25,81.95,4,orderdetails.csv,2026-09-22T00:00:00Z
1829,10297,2004-09-16,2004-09-22,2004-09-21,Shipped,339,Classic Gift Ideas,Francisca Cervantes,1370,Gerard Hernandez,7,London,S24_1785,1928 British Royal Navy Airplane,Planes,32,107.23,6,orderdetails.csv,2026-09-22T00:00:00Z
1830,10297,2004-09-16,2004-09-22,2004-09-21,Shipped,339,Classic Gift Ideas,Francisca Cervantes,1370,Gerard Hernandez,7,London,S24_2000,1960 BSA Gold Star DBD34,Motorcycles,32,70.08,1,orderdetails.csv,2026-09-22T00:00:00Z
1831,10297,2004-09-16,2004-09-22,2004-09-21,Shipped,339,Classic Gift Ideas,Francisca Cervantes,1370,Gerard Hernandez,7,London,S24_4278,1900s Vintage Tri-Plane,Planes,23,71.73,5,orderdetails.csv,2026-09-22T00:00:00Z
1832,10297,2004-09-16,2004-09-22,2004-09-21,Shipped,339,Classic Gift Ideas,Francisca Cervantes,1370,Gerard Hernandez,7,London,S32_1374,1997 BMW F650 ST,Motorcycles,26,88.9,2,orderdetails.csv,2026-09-22T00:00:00Z
1833,10297,2004-09-16,2004-09-22,2004-09-21,Shipped,339,Classic Gift Ideas,Francisca Cervantes,1370,Gerard Hernandez,7,London,S32_4289,1928 Ford Phaeton Deluxe,Vintage Cars,28,63.29,7,orderdetails.csv,2026-09-22T00:00:00Z
1834,10297,2004-09-16,2004-09-22,2004-09-21,Shipped,339,Classic Gift Ideas,Francisca Cervantes,1370,Gerard Hernandez,7,London,S700_2834,ATA: B757-300,Planes,35,111.53,3,orderdetails.csv,2026-09-22T00:00:00Z
1835,10298,2004-09-27,2004-10-05,2004-10-01,Shipped,344,CAF Imports,Jesus Fernandez,1401,Pamela Castillo,1,San Francisco,S10_2016,1996 Moto Guzzi 1100i,Motorcycles,39,105.86,1,orderdetails.csv,2026-09-22T00:00:00Z
1836,10298,2004-09-27,2004-10-05,2004-10-01,Shipped,344,CAF Imports,Jesus Fernandez,1401,Pamela Castillo,1,San Francisco,S18_2625,1936 Harley Davidson El Knucklehead,Motorcycles,32,60.57,2,orderdetails.csv,2026-09-22T00:00:00Z
1837,10299,2004-09-30,2004-10-10,2004-10-01,Shipped,347,Men 'R' US Retailers,Brian Chandler,1501,Larry Bott,2,Boston,S10_1678,1969 Harley Davidson Ultimate Chopper,Motorcycles,23,76.56,9,orderdetails.csv,2026-09-22T00:00:00Z
1838,10299,2004-09-30,2004-10-10,2004-10-01,Shipped,347,Men 'R' US Retailers,Brian Chandler,1501,Larry Bott,2,Boston,S10_4698,2003 Harley-Davidson Eagle Drag Bike,Motorcycles,29,164.61,11,orderdetails.csv,2026-09-22T00:00:00Z
1839,10299,2004-09-30,2004-10-10,2004-10-01,Shipped,347,Men 'R' US Retailers,Brian Chandler,1501,Larry Bott,2,Boston,S12_2823,2002 Suzuki XREO,Motorcycles,24,123.51,8,orderdetails.csv,2026-09-22T00:00:00Z
1840,10299,2004-09-30,2004-10-10,2004-10-01,Shipped,347,Men 'R' US Retailers,Brian Chandler,1501,Larry Bott,2,Boston,S18_3782,1957 Vespa GS150,Motorcycles,39,62.17,3,orderdetails.csv,2026-09-22T00:00:00Z
1841,10299,2004-09-30,2004-10-10,2004-10-01,Shipped,347,Men 'R' US Retailers,Brian Chandler,1501,Larry Bott,2,Boston,S18_4721,1957 Corvette Convertible,Classic Cars,49,119.04,2,orderdetails.csv,2026-09-22T00:00:00Z
1842,10299,2004-09-30,2004-10-10,2004-10-01,Shipped,347,Men 'R' US Retailers,Brian Chandler,1501,Larry Bott,2,Boston,S24_1578,1997 BMW R 1100 S,Motorcycles,47,107.07,10,orderdetails.csv,2026-09-22T00:00:00Z
1843,10299,2004-09-30,2004-10-10,2004-10-01,Shipped,347,Men 'R' US Retailers,Brian Chandler,1501,Larry Bott,2,Boston,S24_2360,1982 Ducati 900 Monster,Motorcycles,33,58.87,6,orderdetails.csv,2026-09-22T00:00:00Z
1844,10299,2004-09-30,2004-10-10,2004-10-01,Shipped,347,Men 'R' US Retailers,Brian Chandler,1501,Larry Bott,2,Boston,S24_4620,1961 Chevrolet Impala,Classic Cars,32,66.29,1,orderdetails.csv,2026-09-22T00:00:00Z
1845,10299,2004-09-30,2004-10-10,2004-10-01,Shipped,347,Men 'R' US Retailers,Brian Chandler,1501,Larry Bott,2,Boston,S32_2206,1982 Ducati 996 R,Motorcycles,24,36.21,4,orderdetails.csv,2026-09-22T00:00:00Z
1846,10299,2004-09-30,2004-10-10,2004-10-01,Shipped,347,Men 'R' US Retailers,Brian Chandler,1501,Larry Bott,2,Boston,S32_4485,1974 Ducati 350 Mk3 Desmo,Motorcycles,38,84.7,7,orderdetails.csv,2026-09-22T00:00:00Z
1847,10299,2004-09-30,2004-10-10,2004-10-01,Shipped,347,Men 'R' US Retailers,Brian Chandler,1501,Larry Bott,2,Boston,S50_4713,2002 Yamaha YZR M1,Motorcycles,44,77.29,5,orderdetails.csv,2026-09-22T00:00:00Z
1848,10300,2003-10-04,2003-10-13,2003-10-09,Shipped,348,Asian Treasures,Patricia  McKenna,1504,Barry Jones,3,NYC,S12_1099,1968 Ford Mustang,Classic Cars,33,184.84,5,orderdetails.csv,2026-09-22T00:00:00Z
1849,10300,2003-10-04,2003-10-13,2003-10-09,Shipped,348,Asian Treasures,Patricia  McKenna,1504,Barry Jones,3,NYC,S12_3380,1968 Dodge Charger,Classic Cars,29,116.27,3,orderdetails.csv,2026-09-22T00:00:00Z
1850,10300,2003-10-04,2003-10-13,2003-10-09,Shipped,348,Asian Treasures,Patricia  McKenna,1504,Barry Jones,3,NYC,S12_3990,1970 Plymouth Hemi Cuda,Classic Cars,22,76.61,6,orderdetails.csv,2026-09-22T00:00:00Z
1851,10300,2003-10-04,2003-10-13,2003-10-09,Shipped,348,Asian Treasures,Patricia  McKenna,1504,Barry Jones,3,NYC,S12_4675,1969 Dodge Charger,Classic Cars,23,95.58,2,orderdetails.csv,2026-09-22T00:00:00Z
1852,10300,2003-10-04,2003-10-13,2003-10-09,Shipped,348,Asian Treasures,Patricia  McKenna,1504,Barry Jones,3,NYC,S18_1889,1948 Porsche 356-A Roadster,Classic Cars,41,63.14,1,orderdetails.csv,2026-09-22T00:00:00Z
